Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,Maturity,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2029/11/16,AIRF03,ZAG000191610,ZAG000191610 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,16-Nov-29,91,2023/08/16,10.32,JIBAR,287,,99.85699388,99.99836374,-0.141369863,100,100,0,,0,,,,,Price,23-Feb-23,06-May-23,,,,Price Traded Methodology,
2032/12/05,AIRF04,ZAG000192428,ZAG000192428 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,05-Dec-32,19,2023/06/05,10.767,JIBAR,330,,101.915852,99.96894241,1.946909589,100,100,0,,0,,,,,Price,18-Jan-23,06-May-23,,,,Price Traded Methodology,
2028/04/30,AIRL01,ZAG000052846,ZAG000052846 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,30-Apr-28,166,2023/10/30,3.64,R210,290,6.6,195.92529,195.68032,0.24497,6.895,6.47,-0.02,4.5537295,4.408257006,-8.63688972,863.6889723,22.6695569,,Rate,28-Mar-23,14-Feb-23,2.233085665,48.07610661,107.3580645,Inflation Linked Methodology,
2023/07/24,APF09,ZAG000152760,ZAG000152760 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,24-Jul-23,68,2023/07/24,10.038,JIBAR,208,,100.4653943,99.99787104,0.467523288,100,100,0,,0,,,,,Price,09-Mar-23,06-May-23,,,,Price Traded Methodology,
2023/09/22,APF14,ZAG000171075,ZAG000171075 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,22-Sep-23,36,2023/06/22,11.025,JIBAR,350,,101.4616839,99.9514099,1.510273973,100,100,0,,0,,,,,Price,01-Mar-23,16-Dec-21,,,,Price Traded Methodology,
2024/08/07,APF16,ZAG000176967,ZAG000176967 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,07-Aug-24,82,2023/08/07,11.233,JIBAR,325,,100.0264421,99.93632626,0.090115848,100,100,0,,0,,,,,Price,22-Dec-22,19-Jan-22,,,,Price Traded Methodology,
2025/08/25,APF18,ZAG000189150,ZAG000189150 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,22-Aug-25,5,2023/05/22,10.45,JIBAR,300,,102.221527,99.98837632,2.233150685,100,100,0,,0,,,,,Price,23-Feb-23,06-May-23,,,,Price Traded Methodology,
2026/03/02,APF19,ZAG000194069,ZAG000194069 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,02-Mar-26,16,2023/06/02,10.2,JIBAR,275,,101.9296961,99.97353173,1.956164384,100,100,0,,0,,,,,Price,01-Mar-23,06-May-23,,,,Price Traded Methodology,
2032/03/31,ASC001,ZAG000194762,ZAG000194762 Corp,ABSA BANK LTD,BANK,Sr Unsecured,30-Sep-28,44,2023/06/30,9.833,JIBAR,230,,101.3411866,99.94032084,1.400865753,100,100,0,,0,,,,,Price,20-Mar-23,06-May-23,,,,Price Traded Methodology,
2023/09/22,ASC002,ZAG000194887,ZAG000194887 Corp,ABSA BANK LTD,BANK,Sr Unsecured,22-Sep-23,36,2023/06/22,8.525,JIBAR,100,,101.1230789,99.95527067,1.167808219,0,0,0,,0,,,,,Price,22-Mar-23,04-May-23,,,,Price Traded Methodology,
2027/12/20,ASC003,ZAG000195074,ZAG000195074 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-27,34,2023/06/20,10.758,JIBAR,320,,101.2864806,99.9601518,1.326328767,100,100,0,,0,,,,,Price,27-Mar-23,06-May-23,,,,Price Traded Methodology,
2035/02/28,ASC004,ZAG000195041,ZAG000195041 Corp,ABSA BANK LTD,BANK,Sr Unsecured,29-Apr-24,14,2023/05/31,10.55,JIBAR,300,,101.287073,99.98638811,1.300684932,100,100,0,,0,,,,,Price,27-Mar-23,06-May-23,,,,Price Traded Methodology,
2024/03/28,ASC005,ZAG000195025,ZAG000195025 Corp,ABSA BANK LTD,BANK,Sr Unsecured,28-Mar-24,42,2023/06/28,8.528,JIBAR,97,,100.9801586,99.95212575,1.028032877,100,100,0,,0,,,,,Price,28-Mar-23,06-May-23,,,,Price Traded Methodology,
2028/04/06,ASC013,ZAG000195363,ZAG000195363 Corp,ABSA BANK LTD,BANK,Sr Unsecured,06-Apr-28,50,2023/07/06,11.233,JIBAR,327.5,,101.0761091,99.99897208,1.077136986,100,100,0,,0,,,,,Price,05-Apr-23,06-May-23,,,,Price Traded Methodology,
2028/04/06,ASC014,ZAG000195371,ZAG000195371 Corp,ABSA BANK LTD,BANK,Sr Unsecured,06-Apr-28,50,2023/07/06,11.233,JIBAR,327.5,,101.0761091,99.99897208,1.077136986,100,100,0,,0,,,,,Price,05-Apr-23,06-May-23,,,,Price Traded Methodology,
2028/04/06,ASC015,ZAG000195389,ZAG000195389 Corp,ABSA BANK LTD,BANK,Sr Unsecured,06-Apr-28,50,2023/07/06,11.233,JIBAR,327.5,,101.0761091,99.99897208,1.077136986,100,100,0,,0,,,,,Price,05-Apr-23,06-May-23,,,,Price Traded Methodology,
2023/10/17,ASC016,ZAG000195470,ZAG000195470 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17-Oct-23,61,2023/07/17,8.875,JIBAR,90,,100.5873205,100.0037589,0.583561644,0,0,0,,0,,,,,Price,17-Apr-23,04-May-23,,,,Price Traded Methodology,
2023/08/17,ASC017,ZAG000195488,ZAG000195488 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17-Aug-23,61,2023/07/17,8.825,JIBAR,85,,100.5330109,99.97691497,0.55609589,0,0,0,,0,,,,,Price,14-Apr-23,04-May-23,,,,Price Traded Methodology,
2023/08/18,ASC018,ZAG000195496,ZAG000195496 Corp,ABSA BANK LTD,BANK,Sr Unsecured,18-Aug-23,93,2023/08/18,8.808,JIBAR,85,,100.502502,99.97160883,0.530893151,0,0,0,,0,,,,,Price,17-Apr-23,04-May-23,,,,Price Traded Methodology,
2028/04/28,ASC020,ZAG000195728,ZAG000195728 Corp,ABSA BANK LTD,BANK,Sr Unsecured,28-Apr-28,72,2023/07/28,9.958,JIBAR,200,,100.351307,99.99663847,0.354668493,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2028/06/20,ASC021,ZAG000195751,ZAG000195751 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-28,34,2023/06/20,10.467,JIBAR,250,,100.2743523,100.0162619,0.258090411,100,100,0,,0,,,,,Price,26-Apr-23,06-May-23,,,,Price Traded Methodology,
2033/12/07,ASN022,ZAG000117433,ZAG000117433 Corp,ABSA BANK LTD,BANK,Sr Unsecured,07-Dec-33,21,2023/06/07,4.41,R202,85,5.45,256.67269,251.53713,5.13556,5.64,5.24,0.03,8.2882982,8.068433436,-20.70946457,2070.946457,80.3139233,,Rate,03-Apr-23,04-May-23,2.742271471,39.14932043,107.3580645,Inflation Linked Methodology,
2033/12/07,ASN037,ZAG000121393,ZAG000121393 Corp,ABSA BANK LTD,BANK,Sr Unsecured,07-Dec-33,21,2023/06/07,3.45,R202,146,6.06,222.96195,218.94433,4.01762,6.25,5.85,0.03,8.5525468,8.30102571,-18.50812796,1850.812796,83.4279412,,Rate,03-Apr-23,04-Jul-22,2.742271471,39.14932043,107.3580645,Inflation Linked Methodology,
2028/03/31,ASN154,ZAG000137316,ZAG000137316 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Mar-28,136,2023/09/30,2.6,R210,164,5.34,209.16057,208.4714,0.68917,5.635,5.21,-0.02,4.5860884,4.466824155,-9.34283502,934.2835024,22.9664313,,Rate,25-Jul-17,04-May-23,2.35976893,45.49515978,107.3580645,Inflation Linked Methodology,
2038/01/31,ASN195,ZAG000145632,ZAG000145632 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,70,5.35,119.04381,117.98497,1.05884,5.67,5.22,0.01,11.9520837,11.64069512,-13.85752671,1385.752671,161.3224619,,Rate,28-Jul-17,26-Feb-23,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2025/08/24,ASN209,ZAG000146358,ZAG000146358 Corp,ABSA BANK LTD,BANK,Sr Unsecured,24-Aug-25,7,2023/05/24,11.85,JIBAR,310,,105.046566,102.5791687,2.46739726,100,100,0,,0,,,,,Price,23-May-22,03-Oct-21,,,,Price Traded Methodology,
2023/06/20,ASN264,ZAG000152356,ZAG000152356 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-23,34,2023/06/20,10.633,JIBAR,310,,101.4703827,99.95554437,1.514838356,100,100,0,,0,,,,,Price,14-Mar-23,06-May-23,,,,Price Traded Methodology,
2023/06/20,ASN274,ZAG000153180,ZAG000153180 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-23,34,2023/06/20,9.183,JIBAR,165.29,,101.2656738,99.95741083,1.308263014,100,100,0,,0,,,,,Price,17-Dec-20,27-Aug-20,,,,Price Traded Methodology,
2023/08/15,ASN278,ZAG000153305,ZAG000153305 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15-Aug-23,90,2023/08/15,9.4,JIBAR,195,,99.89588862,99.99890232,-0.103013699,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2024/08/20,ASN279,ZAG000153487,ZAG000153487 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Aug-24,5,2023/05/22,9.57,JIBAR,212,,99.70777006,99.99618102,-0.288410959,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2023/08/21,ASN280,ZAG000153537,ZAG000153537 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21-Aug-23,5,2023/05/22,9.43,JIBAR,198,,99.71187518,99.99606696,-0.284191781,100,100,0,,0,,,,,Price,23-Feb-21,06-May-23,,,,Price Traded Methodology,
2025/09/13,ASN286,ZAG000154071,ZAG000154071 Corp,ABSA BANK LTD,BANK,Sr Unsecured,13-Sep-25,27,2023/06/13,9.7375,JIBAR,223.75,,101.5357431,99.9617362,1.574006849,100,100,0,,0,,,,,Price,07-Feb-23,06-May-23,,,,Price Traded Methodology,
2023/09/26,ASN291,ZAG000154311,ZAG000154311 Corp,ABSA BANK LTD,BANK,Sr Unsecured,26-Sep-23,40,2023/06/26,9.578,JIBAR,202,,101.1340992,99.95324992,1.180849315,100,100,0,,0,,,,,Price,25-Apr-23,06-May-23,,,,Price Traded Methodology,
2023/12/20,ASN300,ZAG000155128,ZAG000155128 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-23,34,2023/06/20,9.583,JIBAR,205,,101.3223427,99.9570934,1.365249315,100,100,0,,0,,,,,Price,02-Mar-23,06-May-23,,,,Price Traded Methodology,
2023/12/20,ASN310,ZAG000156431,ZAG000156431 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-23,34,2023/06/20,11.233,JIBAR,321,,101.8404377,100.2401199,1.600317808,100,100,0,,0,,,,,Price,14-Mar-23,04-May-22,,,,Price Traded Methodology,
2029/03/31,ASN318,ZAG000157207,ZAG000157207 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Mar-29,136,2023/09/30,1.875,I2029,92.5,4.91,116.56181,116.27248,0.28933,5.235,4.864,-0.03,5.5572627,5.424100992,-6.32242955,632.2429553,33.1985272,,Price,18-Feb-19,03-May-23,1.373720684,78.15130528,107.3580645,Inflation Linked Methodology,
2033/02/28,ASN319,ZAG000157215,ZAG000157215 Corp,ABSA BANK LTD,BANK,Sr Unsecured,28-Feb-33,106,2023/08/31,1.875,I2033,100.5,5.555,106.64528,106.10369,0.54159,5.805,5.365,0.03,8.7761162,8.53894695,-9.1063836,910.6383598,82.6636175,,Price,18-Feb-19,04-May-23,1.464297818,73.31709656,107.3580645,Inflation Linked Methodology,
2024/06/24,ASN327,ZAG000158312,ZAG000158312 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.271,JIBAR,165,,101.369967,100.049167,1.3208,100,100,0,,0,,,,,Price,02-Mar-23,20-Apr-22,,,,Price Traded Methodology,
2024/06/20,ASN328,ZAG000158734,ZAG000158734 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,10.063,JIBAR,243,,101.493563,100.0599301,1.433632877,100,100,0,,0,,,,,Price,19-Apr-23,20-Apr-22,,,,Price Traded Methodology,
2024/05/09,ASN333,ZAG000159195,ZAG000159195 Corp,ABSA BANK LTD,BANK,Sr Unsecured,09-May-24,85,2023/08/10,9.55,JIBAR,210,,100.0524891,99.99724452,0.055244626,100,100,0,,0,,,,,Price,09-May-19,06-May-23,,,,Price Traded Methodology,
2024/06/20,ASN335,ZAG000159377,ZAG000159377 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.313,JIBAR,208,,100.9726068,99.64582328,1.326783562,100,100,0,,0,,,,,Price,31-May-21,30-May-21,,,,Price Traded Methodology,
2038/01/31,ASN337,ZAG000159567,ZAG000159567 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jan-38,75,2023/07/31,2.25,I2038,91,5.56,116.17564,115.1168,1.05884,5.78,5.33,0.03,11.9083841,11.58628533,-13.4604408,1346.04408,160.2440373,,Rate,17-May-19,04-May-23,1.717661163,62.50246954,107.3580645,Inflation Linked Methodology,
2024/06/20,ASN341,ZAG000159856,ZAG000159856 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.683,JIBAR,215,,101.3363794,99.95688347,1.37949589,100,100,0,,0,,,,,Price,19-Apr-23,06-May-23,,,,Price Traded Methodology,
2024/06/20,ASN346,ZAG000160730,ZAG000160730 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.133,JIBAR,205,,100.7913323,99.49019255,1.301139726,100,100,0,,0,,,,,Price,02-May-23,23-Nov-22,,,,Price Traded Methodology,
2024/06/20,ASN351,ZAG000160672,ZAG000160672 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.583,JIBAR,196,,101.4158458,100.0505965,1.365249315,100,100,0,,0,,,,,Price,16-May-22,15-May-22,,,,Price Traded Methodology,
2024/06/20,ASN354,ZAG000161118,ZAG000161118 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.433,JIBAR,190,,101.3011415,99.95726205,1.343879452,100,100,0,,0,,,,,Price,17-Dec-20,06-May-23,,,,Price Traded Methodology,
2024/06/20,ASN358,ZAG000161779,ZAG000161779 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,9.433,JIBAR,190,,101.3011415,99.95726205,1.343879452,100,100,0,,0,,,,,Price,17-Dec-20,06-May-23,,,,Price Traded Methodology,
2024/08/30,ASN365,ZAG000162132,ZAG000162132 Corp,ABSA BANK LTD,BANK,Sr Unsecured,30-Aug-24,13,2023/05/30,9.45,JIBAR,200,,101.8429141,99.97880449,1.864109589,100,100,0,,0,,,,,Price,29-Aug-19,06-May-23,,,,Price Traded Methodology,
2024/06/20,ASN369,ZAG000162678,ZAG000162678 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-24,34,2023/06/20,10.583,JIBAR,294,,101.5767848,100.0690697,1.507715068,100,100,0,,0,,,,,Price,19-Apr-23,18-Apr-22,,,,Price Traded Methodology,
2024/12/20,ASN373,ZAG000162959,ZAG000162959 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,9.323,JIBAR,171,,101.403531,100.0753227,1.328208219,100,100,0,,0,,,,,Price,13-Mar-23,20-Apr-22,,,,Price Traded Methodology,
2024/12/20,ASN374,ZAG000163023,ZAG000163023 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,9.533,JIBAR,170,,101.7575257,100.3993997,1.358126027,100,100,0,,0,,,,,Price,02-Nov-22,11-May-22,,,,Price Traded Methodology,
2023/11/06,ASN381,ZAG000163791,ZAG000163791 Corp,ABSA BANK LTD,BANK,Sr Unsecured,06-Nov-23,75,2023/07/31,10.015,JIBAR,114,,100.6597985,100.4128533,0.246945205,100,100,0,,0,,,,,Price,14-Dec-22,20-Jun-22,,,,Price Traded Methodology,
2024/03/15,ASN383,ZAG000163908,ZAG000163908 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15-Mar-24,29,2023/06/15,9.417,JIBAR,190,,101.43232,99.96172001,1.4706,100,100,0,,0,,,,,Price,28-Oct-22,06-May-23,,,,Price Traded Methodology,
2024/03/15,ASN384,ZAG000163916,ZAG000163916 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15-Mar-24,29,2023/06/15,9.417,JIBAR,190,,101.43232,99.96172001,1.4706,100,100,0,,0,,,,,Price,28-Oct-22,06-May-23,,,,Price Traded Methodology,
2024/12/20,ASN388,ZAG000164518,ZAG000164518 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,9.373,JIBAR,167,,101.5433582,100.2080267,1.335331507,100,100,0,,0,,,,,Price,02-May-23,26-Jun-22,,,,Price Traded Methodology,
2025/12/17,ASN399,ZAG000165259,ZAG000165259 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17-Dec-25,33,2023/06/19,9.015,JIBAR,181,,101.3660676,99.95821827,1.407849315,100,100,0,,0,,,,,Price,14-Mar-23,06-May-23,,,,Price Traded Methodology,
2024/12/20,ASN409,ZAG000165804,ZAG000165804 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,9.333,JIBAR,180,,101.2869942,99.9573613,1.329632877,100,100,0,,0,,,,,Price,19-Jan-21,06-May-23,,,,Price Traded Methodology,
2024/12/20,ASN415,ZAG000166489,ZAG000166489 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,10.333,JIBAR,280,,101.4278714,99.95577275,1.47209863,100,100,0,,0,,,,,Price,19-Jan-21,06-May-23,,,,Price Traded Methodology,
2023/12/05,ASN419,ZAG000166604,ZAG000166604 Corp,ABSA BANK LTD,BANK,Sr Unsecured,05-Dec-23,19,2023/06/05,9.217,JIBAR,175,,101.6379974,99.97136177,1.666635616,100,100,0,,0,,,,,Price,27-Feb-20,06-May-23,,,,Price Traded Methodology,
2024/10/29,ASN420,ZAG000166612,ZAG000166612 Corp,ABSA BANK LTD,BANK,Sr Unsecured,29-Oct-23,75,2023/07/31,10.117,JIBAR,215,,100.2480506,99.99859034,0.249460274,100,100,0,,0,,,,,Price,28-Feb-20,06-May-23,,,,Price Traded Methodology,
2024/12/20,ASN421,ZAG000167156,ZAG000167156 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Dec-24,34,2023/06/20,10.763,JIBAR,170,,103.744501,102.2111421,1.533358904,100,100,0,,0,,,,,Price,02-Nov-22,10-May-22,,,,Price Traded Methodology,
2023/06/22,ASN449,ZAG000168915,ZAG000168915 Corp,ABSA BANK LTD,BANK,Sr Unsecured,22-Jun-23,36,2023/06/22,8.975,JIBAR,145,,101.1841653,99.95471327,1.229452055,100,100,0,,0,,,,,Price,16-Feb-22,06-May-23,,,,Price Traded Methodology,
2025/06/23,ASN450,ZAG000168923,ZAG000168923 Corp,ABSA BANK LTD,BANK,Sr Unsecured,23-Jun-25,36,2023/06/22,9.145,JIBAR,162,,101.20702,99.95428032,1.252739726,100,100,0,,0,,,,,Price,16-Feb-22,06-May-23,,,,Price Traded Methodology,
2026/12/21,ASN459,ZAG000169509,ZAG000169509 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,9.885,JIBAR,236,,101.3087849,99.95467534,1.354109589,100,100,0,,0,,,,,Price,28-Dec-22,12-Oct-22,,,,Price Traded Methodology,
2023/07/17,ASN460,ZAG000169616,ZAG000169616 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17-Jul-23,61,2023/07/17,9.375,JIBAR,140,,100.619694,100.0032557,0.616438356,100,100,0,,0,,,,,Price,16-Jul-20,06-May-23,,,,Price Traded Methodology,
2023/07/17,ASN461,ZAG000169624,ZAG000169624 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17-Jul-23,61,2023/07/17,9.425,JIBAR,145,,100.6229259,100.0031999,0.619726027,100,100,0,,0,,,,,Price,16-Jul-20,06-May-23,,,,Price Traded Methodology,
2030/01/31,ASN469,ZAG000169764,ZAG000169764 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jan-24,75,2023/07/31,9.395,R186,162.5,10.365,101.90591,99.33194,2.57397,10.475,9.915,0.04,0.701224,0.666673629,-0.67937983,67.93798346,0.7710912,,Price,18-Mar-21,22-Feb-23,,,,Illiquid Methodology,
2035/02/28,ASN470,ZAG000169772,ZAG000169772 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Aug-24,106,2023/08/31,10.905,R186,231.5,11.055,101.92104,99.76992,2.15112,11.165,10.275,0,1.2280432,1.163718666,-1.18607422,118.6074225,1.9579006,,Price,14-Dec-22,14-Aug-22,,,,Illiquid Methodology,
2023/07/31,ASN471,ZAG000169848,ZAG000169848 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jul-23,75,2023/07/31,9.192,JIBAR,122.5,,100.2256244,99.99897231,0.226652055,100,100,0,,0,,,,,Price,28-Jul-20,06-May-23,,,,Price Traded Methodology,
2023/07/31,ASN472,ZAG000169863,ZAG000169863 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jul-23,75,2023/07/31,10.067,JIBAR,210,,100.2468083,99.99858091,0.248227397,100,100,0,,0,,,,,Price,28-Jul-20,06-May-23,,,,Price Traded Methodology,
2026/12/21,ASN479,ZAG000170184,ZAG000170184 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17-Aug-25,35,2023/06/21,9.505,JIBAR,170,,101.7869847,100.4849299,1.302054795,100,100,0,,0,,,,,Price,15-Feb-22,15-Feb-22,,,,Price Traded Methodology,
2025/06/20,ASN480,ZAG000170333,ZAG000170333 Corp,ABSA BANK LTD,BANK,Sr Unsecured,20-Jun-25,34,2023/06/20,10.633,JIBAR,305,,101.5630568,100.0482185,1.514838356,100,100,0,,0,,,,,Price,02-May-23,05-Sep-21,,,,Price Traded Methodology,
2035/02/28,ASN486,ZAG000170473,ZAG000170473 Corp,ABSA BANK LTD,BANK,Sr Unsecured,28-Feb-25,106,2023/08/31,10.63,R186,210,10.84,101.71045,99.61357,2.09688,10.95,10.06,0,1.6576725,1.572445922,-1.59934184,159.9341841,3.3549169,,Price,29-Mar-23,14-Aug-22,,,,Illiquid Methodology,
2026/12/21,ASN489,ZAG000170655,ZAG000170655 Corp,ABSA BANK LTD,BANK,Sr Unsecured,01-Sep-25,35,2023/06/21,9.485,JIBAR,170,,101.7464327,100.4471177,1.299315068,100,100,0,,0,,,,,Price,15-Feb-22,15-Feb-22,,,,Price Traded Methodology,
2025/09/15,ASN497,ZAG000170887,ZAG000170887 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15-Sep-25,28,2023/06/14,8.7,JIBAR,120,,101.3445787,99.96211298,1.382465753,100,100,0,,0,,,,,Price,16-Feb-22,06-May-23,,,,Price Traded Methodology,
2025/09/15,ASN498,ZAG000170895,ZAG000170895 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15-Sep-25,28,2023/06/14,8.7,JIBAR,120,,101.3445787,99.96211298,1.382465753,100,100,0,,0,,,,,Price,16-Feb-22,06-May-23,,,,Price Traded Methodology,
2026/12/21,ASN507,ZAG000171281,ZAG000171281 Corp,ABSA BANK LTD,BANK,Sr Unsecured,28-Sep-25,35,2023/06/21,9.335,JIBAR,180,,101.2550554,99.97628832,1.278767123,100,100,0,,0,,,,,Price,30-Jun-22,29-Jun-22,,,,Price Traded Methodology,
2026/12/21,ASN508,ZAG000171331,ZAG000171331 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,9,R186,167,10.41,99.30907,95.83236,3.47671,10.52,9.63,0,3.0438331,2.893239995,-2.87324968,287.3249678,10.7764454,,Rate,05-May-23,05-Aug-21,,,,Illiquid Methodology,
2026/12/21,ASN509,ZAG000171349,ZAG000171349 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,8.18,R186,85,9.59,98.93079,95.77084,3.15995,9.7,8.81,0,3.0894434,2.948082806,-2.91656153,291.6561531,11.0722225,,Rate,28-Sep-20,05-Aug-21,,,,Illiquid Methodology,
2026/12/21,ASN511,ZAG000171364,ZAG000171364 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21-Dec-26,35,2023/06/21,8.36,R186,140,10.14,97.94582,94.71634,3.22948,10.25,9.36,0,3.0754957,2.927092105,-2.86696433,286.696433,10.9510057,,Rate,28-Sep-20,06-Jul-21,,,,Illiquid Methodology,
2030/01/31,ASN522,ZAG000171828,ZAG000171828 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jul-24,75,2023/07/31,9.1,R186,-2.5,8.715,102.927719,100.4345683,2.493150685,8.82,7.935,-0.01,1.1596074,1.11118738,,114.3719824,1.8127173,,Rate,12-May-22,21-Sep-22,,,,Illiquid Methodology,
2037/01/31,ASN525,ZAG000172008,ZAG000172008 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jul-24,75,2023/07/31,11.05,R186,192.5,10.665,103.448002,100.4206048,3.02739726,10.77,9.885,-0.01,1.1468061,1.088748589,,112.6288662,1.7550456,,Rate,21-Jun-22,21-Sep-22,,,,Illiquid Methodology,
2037/01/31,ASN530,ZAG000172271,ZAG000172271 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jul-24,75,2023/07/31,11,R186,187.5,10.615,103.4346864,100.4209878,3.01369863,10.72,9.835,-0.01,1.1471304,1.089315049,,112.6729606,1.7564939,,Rate,12-Oct-21,21-Sep-22,,,,Illiquid Methodology,
2037/01/31,ASN532,ZAG000172636,ZAG000172636 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jan-24,75,2023/07/31,10.5,R186,137.5,10.115,103.1308549,100.2541425,2.876712329,10.22,9.335,-0.01,0.6988596,0.665216318,,68.60432752,0.7698263,,Rate,13-Dec-22,21-Sep-22,,,,Illiquid Methodology,
2037/01/31,ASN538,ZAG000172842,ZAG000172842 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jan-24,75,2023/07/31,10.5,R186,137.5,10.115,103.1308549,100.2541425,2.876712329,10.22,9.335,-0.01,0.6988596,0.665216318,,68.60432752,0.7698263,,Rate,09-Jan-23,21-Sep-22,,,,Illiquid Methodology,
2026/04/02,ASN540,ZAG000172867,ZAG000172867 Corp,ABSA BANK LTD,BANK,Sr Unsecured,02-Apr-26,47,2023/07/03,10.528,JIBAR,257,,101.0969742,100.0009085,1.096065753,100,100,0,,0,,,,,Price,30-Jun-22,06-May-23,,,,Price Traded Methodology,
2030/01/31,ASN541,ZAG000172990,ZAG000172990 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31-Jan-30,75,2023/07/31,9.867,JIBAR,190,,100.2415942,99.99829833,0.24329589,100,100,0,,0,,,,,Price,15-Feb-23,06-May-23,,,,Price Traded Methodology,
