Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2028/11/29,AGL01,ZAG000155615,ZAG000155615 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,64,2023/08/29,29-Nov-23,9.9,JIBAR,150,,100.2858662,100.4757292,-0.189863014,100,100,0,,0,,,,,Price,25-Apr-23,09-Aug-22,,,,Price Traded Methodology,
2029/04/11,AGL02,ZAG000158452,ZAG000158452 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,15,2023/07/11,11-Apr-24,10.358,JIBAR,141,,101.9875492,100.8240478,1.16350137,100,100,0,,0,,,,,Price,06-Apr-23,28-Feb-23,,,,Price Traded Methodology,
2030/05/17,AGL03,ZAG000166125,ZAG000166125 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,52,2023/08/17,17-May-25,10.213,JIBAR,168,,100.8295656,100.6957368,0.133828832,100,100,0,,0,,,,,Price,16-May-23,25-Apr-23,,,,Price Traded Methodology,
2032/09/16,AGLG01,ZAG000189580,ZAG000189580 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,84,2023/09/18,16-Sep-27,9.617,JIBAR,190,,102.4131922,100.6478799,1.765312329,100,100,0,,0,,,,,Price,16-May-23,03-May-23,,,,Price Traded Methodology,
2099/12/31,AGT04,ZAG000171893,ZAG000171893 Corp,ABSA GROUP LTD,FINANCIAL,Jr Subordinated,31,2023/07/27,27-Oct-25,12.508,JIBAR,252,,105.0742993,104.2518555,0.822443836,100,100,0,,0,,,,,Price,03-May-23,27-Apr-23,,,,Price Traded Methodology,
2055/08/21,AHF6A3,ZAG000188756,ZAG000188756 Corp,AMBER HOUSE FUND II RF,SPECIAL PURPOSE,Secured,56,2023/08/21,21-Aug-24,8.8,JIBAR,135,,99.9999359,99.9999359,0,100,100,0,,0,,,,,Price,05-Apr-23,15-May-23,,,,Price Traded Methodology,
2024/05/29,AIR04,ZAG000116369,ZAG000116369 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,156,2023/11/29,29-May-24,9.25,R186,188,11.64,97.58982,97.76722,-0.1774,11.64,10.17,0.14,0.9969931,0.94215942,-0.91945168,91.94516779,1.3423662,,Rate,11-Apr-23,22-Feb-23,,,,Illiquid Methodology,
2030/05/29,AIR05,ZAG000116351,ZAG000116351 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,156,2023/11/29,29-May-30,10,R213,150,12.96,86.43311,86.62489,-0.19178,12.965,11.4,0.07,5.0644138,4.75621128,-4.11094112,411.0941119,29.7521428,,Rate,24-Mar-23,14-Nov-22,,,,Illiquid Methodology,
2027/11/16,AIRF02,ZAG000191602,ZAG000191602 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,51,2023/08/16,16-Nov-27,10.633,JIBAR,255,,100.1728477,99.99805862,0.174789041,100,100,0,,0,,,,,Price,15-Nov-22,15-May-23,,,,Price Traded Methodology,
2029/11/16,AIRF03,ZAG000191610,ZAG000191610 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,51,2023/08/16,16-Nov-29,10.953,JIBAR,287,,100.177811,99.99776172,0.180049315,100,100,0,,0,,,,,Price,23-Feb-23,15-May-23,,,,Price Traded Methodology,
2032/12/05,AIRF04,ZAG000192428,ZAG000192428 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,71,2023/09/05,05-Dec-32,10.767,JIBAR,330,,102.2539569,99.98256237,2.271394521,100,100,0,,0,,,,,Price,18-Jan-23,15-May-23,,,,Price Traded Methodology,
2028/04/30,AIRL01,ZAG000052846,ZAG000052846 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,126,2023/10/30,30-Apr-28,3.64,R210,290,6.975,193.6256,193.13437,0.49123,6.975,6.47,0.03,4.5193836,4.367081629,-8.45578786,845.5787861,22.2917869,,Rate,11-May-23,14-Feb-23,2.238990282,48.07610661,107.6419355,Inflation Linked Methodology,
2023/07/24,APF09,ZAG000152760,ZAG000152760 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,28,2023/07/24,24-Jul-23,10.038,JIBAR,208,,100.7545002,99.98446187,0.770038356,100,100,0,,0,,,,,Price,09-Mar-23,15-May-23,,,,Price Traded Methodology,
2023/09/22,APF14,ZAG000171075,ZAG000171075 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,88,2023/09/22,22-Sep-23,11.025,JIBAR,350,,101.8008239,99.95828965,1.842534247,100,100,0,,0,,,,,Price,01-Mar-23,16-Dec-21,,,,Price Traded Methodology,
2024/08/07,APF16,ZAG000176967,ZAG000176967 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,42,2023/08/07,07-Aug-24,11.233,JIBAR,325,,100.4113502,99.98049543,0.430854795,100,100,0,,0,,,,,Price,22-Dec-22,19-Jan-22,,,,Price Traded Methodology,
2025/08/25,APF18,ZAG000189150,ZAG000189150 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,57,2023/08/22,22-Aug-25,10.45,JIBAR,300,,99.99956496,99.99956496,0,100,100,0,,0,,,,,Price,23-Feb-23,15-May-23,,,,Price Traded Methodology,
2026/03/02,APF19,ZAG000194069,ZAG000194069 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,70,2023/09/04,02-Mar-26,10.2,JIBAR,275,,102.2506993,99.9871377,2.263561644,100,100,0,,0,,,,,Price,01-Mar-23,15-May-23,,,,Price Traded Methodology,
2032/03/31,ASC001,ZAG000194762,ZAG000194762 Corp,ABSA BANK LTD,BANK,Sr Unsecured,4,2023/06/30,30-Sep-28,9.833,JIBAR,230,,101.6431925,99.94598974,1.69720274,100,100,0,,0,,,,,Price,20-Mar-23,15-May-23,,,,Price Traded Methodology,
2023/09/22,ASC002,ZAG000194887,ZAG000194887 Corp,ABSA BANK LTD,BANK,Sr Unsecured,88,2023/09/22,22-Sep-23,8.525,JIBAR,100,,101.386533,99.96180701,1.424726027,0,0,0,,0,,,,,Price,15-May-23,15-May-23,,,,Price Traded Methodology,
2027/12/20,ASC003,ZAG000195074,ZAG000195074 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-27,10.758,JIBAR,320,,101.6162622,99.96571978,1.650542466,100,100,0,,0,,,,,Price,27-Mar-23,15-May-23,,,,Price Traded Methodology,
2035/02/28,ASC004,ZAG000195041,ZAG000195041 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/08/31,29-Apr-24,10.55,JIBAR,300,,99.73912649,99.99926348,-0.260136986,100,100,0,,0,,,,,Price,10-May-23,15-May-23,,,,Price Traded Methodology,
2024/03/28,ASC005,ZAG000195025,ZAG000195025 Corp,ABSA BANK LTD,BANK,Sr Unsecured,2,2023/06/28,28-Mar-24,8.528,JIBAR,97,,101.2416763,99.9566352,1.285041096,100,100,0,,0,,,,,Price,28-Mar-23,15-May-23,,,,Price Traded Methodology,
2028/04/06,ASC013,ZAG000195363,ZAG000195363 Corp,ABSA BANK LTD,BANK,Sr Unsecured,10,2023/07/06,06-Apr-28,11.233,JIBAR,327.5,,101.4055543,99.98988859,1.415665753,100,100,0,,0,,,,,Price,05-Apr-23,15-May-23,,,,Price Traded Methodology,
2028/04/06,ASC014,ZAG000195371,ZAG000195371 Corp,ABSA BANK LTD,BANK,Sr Unsecured,10,2023/07/06,06-Apr-28,11.233,JIBAR,327.5,,101.4055543,99.98988859,1.415665753,100,100,0,,0,,,,,Price,05-Apr-23,15-May-23,,,,Price Traded Methodology,
2028/04/06,ASC015,ZAG000195389,ZAG000195389 Corp,ABSA BANK LTD,BANK,Sr Unsecured,10,2023/07/06,06-Apr-28,11.233,JIBAR,327.5,,101.4055543,99.98988859,1.415665753,100,100,0,,0,,,,,Price,05-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/10/17,ASC016,ZAG000195470,ZAG000195470 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21,2023/07/17,17-Oct-23,8.875,JIBAR,90,,100.8429713,99.99194389,0.851027397,0,0,0,,0,,,,,Price,17-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/08/17,ASC017,ZAG000195488,ZAG000195488 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21,2023/07/17,17-Aug-23,8.825,JIBAR,85,,100.8060218,99.9597889,0.846232877,0,0,0,,0,,,,,Price,14-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/08/18,ASC018,ZAG000195496,ZAG000195496 Corp,ABSA BANK LTD,BANK,Sr Unsecured,53,2023/08/18,18-Aug-23,8.808,JIBAR,85,,100.7749547,99.9544835,0.820471233,0,0,0,,0,,,,,Price,17-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/08/21,ASC019,ZAG000195587,ZAG000195587 Corp,ABSA BANK LTD,BANK,Sr Unsecured,56,2023/08/21,21-Aug-23,8.961,,,,101.0042833,100.1941107,0.810172603,0,0,0,,0,,,,,Price,19-Apr-23,15-May-23,,,,Price Traded Methodology,
2028/04/28,ASC020,ZAG000195728,ZAG000195728 Corp,ABSA BANK LTD,BANK,Sr Unsecured,32,2023/07/28,28-Apr-28,9.958,JIBAR,200,,100.6369326,99.98216,0.654772603,100,100,0,,0,,,,,Price,25-Apr-23,15-May-23,,,,Price Traded Methodology,
2028/06/20,ASC021,ZAG000195751,ZAG000195751 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-28,10.467,JIBAR,250,,100.5801707,100.0066364,0.573534247,100,100,0,,0,,,,,Price,26-Apr-23,15-May-23,,,,Price Traded Methodology,
2030/06/20,ASC022,ZAG000195819,ZAG000195819 Corp,ABSA BANK LTD,BANK,Sr Unsecured,177,2023/12/20,20-Jun-30,12.48,R2 030,236.5,13.395,96.50050419,95.91924391,0.581260274,13.395,12.56,0,4.8178039,4.515385973,,435.737023,27.7740527,,Price,04-May-23,08-May-23,,,,Illiquid Methodology,
2027/06/20,ASC023,ZAG000195868,ZAG000195868 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-27,10.053,JIBAR,207,,100.3399793,100.0094697,0.330509589,100,100,0,,0,,,,,Price,08-May-23,15-May-23,,,,Price Traded Methodology,
2028/05/17,ASC024,ZAG000196031,ZAG000196031 Corp,ABSA BANK LTD,BANK,Sr Unsecured,52,2023/08/17,17-May-28,10.083,JIBAR,200,,100.1361793,99.99805603,0.138123288,100,100,0,,0,,,,,Price,16-May-23,15-May-23,,,,Price Traded Methodology,
2033/12/07,ASN022,ZAG000117433,ZAG000117433 Corp,ABSA BANK LTD,BANK,Sr Unsecured,164,2023/12/07,07-Dec-33,4.41,R202,85,5.72,252.24916,246.73461,5.51455,5.72,5.24,0.08,8.226627,7.997887461,-20.1746055,2017.46055,79.2311364,,Rate,03-Apr-23,15-May-23,2.749522451,39.14932043,107.6419355,Inflation Linked Methodology,
2033/12/07,ASN037,ZAG000121393,ZAG000121393 Corp,ABSA BANK LTD,BANK,Sr Unsecured,164,2023/12/07,07-Dec-33,3.45,R202,146,6.33,219.02047,214.70636,4.31411,6.33,5.85,0.07,8.4929845,8.232428149,-18.03070394,1803.070394,82.3524115,,Rate,03-Apr-23,04-Jul-22,2.749522451,39.14932043,107.6419355,Inflation Linked Methodology,
2028/03/31,ASN154,ZAG000137316,ZAG000137316 Corp,ABSA BANK LTD,BANK,Sr Unsecured,96,2023/09/30,31-Mar-28,2.6,R210,164,5.715,206.58399,205.7076,0.87639,5.715,5.21,0.05,4.5527901,4.426308363,-9.1440443,914.4044296,22.5886861,,Rate,25-Jul-17,15-May-23,2.366008516,45.49515978,107.6419355,Inflation Linked Methodology,
2038/01/31,ASN195,ZAG000145632,ZAG000145632 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jan-38,2.25,I2038,70,5.73,114.41149,113.23307,1.17842,5.735,5.22,0.08,11.8422451,11.5124144,-13.17152426,1317.152426,158.6727413,,Rate,28-Jul-17,26-Feb-23,1.722202919,62.50246954,107.6419355,Inflation Linked Methodology,
2025/08/24,ASN209,ZAG000146358,ZAG000146358 Corp,ABSA BANK LTD,BANK,Sr Unsecured,59,2023/08/24,24-Aug-25,11.85,JIBAR,310,,102.4812071,102.5461386,-0.064931507,100,100,0,,0,,,,,Price,23-May-22,03-Oct-21,,,,Price Traded Methodology,
2023/06/20,ASN264,ZAG000152356,ZAG000152356 Corp,ABSA BANK LTD,BANK,Sr Unsecured,0,2023/06/20,20-Jun-23,10.633,JIBAR,310,,101.7978127,99.96252775,1.835284932,100,100,0,,0,,,,,Price,14-Mar-23,15-May-23,,,,Price Traded Methodology,
2023/06/20,ASN274,ZAG000153180,ZAG000153180 Corp,ABSA BANK LTD,BANK,Sr Unsecured,0,2023/06/20,20-Jun-23,9.183,JIBAR,165.29,,101.549239,99.964228,1.585010959,100,100,0,,0,,,,,Price,17-Dec-20,27-Aug-20,,,,Price Traded Methodology,
2023/08/15,ASN278,ZAG000153305,ZAG000153305 Corp,ABSA BANK LTD,BANK,Sr Unsecured,50,2023/08/15,15-Aug-23,9.75,JIBAR,195,,100.19147,99.99905633,0.192413699,100,100,0,,0,,,,,Price,25-Apr-23,15-May-23,,,,Price Traded Methodology,
2024/08/20,ASN279,ZAG000153487,ZAG000153487 Corp,ABSA BANK LTD,BANK,Sr Unsecured,56,2023/08/21,20-Aug-24,9.57,JIBAR,212,,100.0000315,100.0000315,0,100,100,0,,0,,,,,Price,25-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/08/21,ASN280,ZAG000153537,ZAG000153537 Corp,ABSA BANK LTD,BANK,Sr Unsecured,56,2023/08/21,21-Aug-23,9.43,JIBAR,198,,100.0000296,100.0000296,0,100,100,0,,0,,,,,Price,23-Feb-21,15-May-23,,,,Price Traded Methodology,
2025/09/13,ASN286,ZAG000154071,ZAG000154071 Corp,ABSA BANK LTD,BANK,Sr Unsecured,79,2023/09/13,13-Sep-25,9.7375,JIBAR,223.75,,101.8402379,99.97277212,1.867465753,100,100,0,,0,,,,,Price,07-Feb-23,15-May-23,,,,Price Traded Methodology,
2023/09/26,ASN291,ZAG000154311,ZAG000154311 Corp,ABSA BANK LTD,BANK,Sr Unsecured,92,2023/09/26,26-Sep-23,9.578,JIBAR,202,,101.4276162,99.95811478,1.46950137,100,100,0,,0,,,,,Price,25-Apr-23,15-May-23,,,,Price Traded Methodology,
2023/12/20,ASN300,ZAG000155128,ZAG000155128 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-23,9.583,JIBAR,205,,101.6179427,99.96389063,1.654052055,100,100,0,,0,,,,,Price,02-Mar-23,15-May-23,,,,Price Traded Methodology,
2023/12/20,ASN310,ZAG000156431,ZAG000156431 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-23,11.233,JIBAR,321,,102.1721498,100.2333032,1.938846575,100,100,0,,0,,,,,Price,14-Mar-23,04-May-22,,,,Price Traded Methodology,
2029/03/31,ASN318,ZAG000157207,ZAG000157207 Corp,ABSA BANK LTD,BANK,Sr Unsecured,96,2023/09/30,31-Mar-29,1.875,I2029,92.5,5.145,115.56726,115.19934,0.36792,5.235,4.864,0.01,5.5244758,5.385922907,-6.22436407,622.4364071,32.7713033,,Price,18-Feb-19,15-May-23,1.377353009,78.15130528,107.6419355,Inflation Linked Methodology,
2033/02/28,ASN319,ZAG000157215,ZAG000157215 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/08/31,28-Feb-33,1.875,I2033,100.5,5.805,104.85123,104.22525,0.62598,5.825,5.365,0.07,8.7317578,8.48546709,-8.89711628,889.7116285,81.7844323,,Price,18-Feb-19,15-May-23,1.468169643,73.31709656,107.6419355,Inflation Linked Methodology,
2024/06/24,ASN327,ZAG000158312,ZAG000158312 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.271,JIBAR,165,,101.6535339,100.0533339,1.6002,100,100,0,,0,,,,,Price,02-Mar-23,20-Apr-22,,,,Price Traded Methodology,
2024/06/20,ASN328,ZAG000158734,ZAG000158734 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,10.063,JIBAR,243,,101.800806,100.0639046,1.73690137,100,100,0,,0,,,,,Price,19-Apr-23,20-Apr-22,,,,Price Traded Methodology,
2024/05/09,ASN333,ZAG000159195,ZAG000159195 Corp,ABSA BANK LTD,BANK,Sr Unsecured,45,2023/08/10,09-May-24,10.083,JIBAR,210,,100.3379352,99.97881469,0.359120548,100,100,0,,0,,,,,Price,09-May-19,15-May-23,,,,Price Traded Methodology,
2024/06/20,ASN335,ZAG000159377,ZAG000159377 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.313,JIBAR,208,,101.2687556,99.66130631,1.607449315,100,100,0,,0,,,,,Price,31-May-21,30-May-21,,,,Price Traded Methodology,
2038/01/31,ASN337,ZAG000159567,ZAG000159567 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jan-38,2.25,I2038,91,5.94,111.68508,110.50666,1.17842,5.945,5.33,0.1,11.7976164,11.45733357,-12.79613264,1279.613264,157.5912014,,Rate,17-May-19,15-May-23,1.722202919,62.50246954,107.6419355,Inflation Linked Methodology,
2024/06/20,ASN341,ZAG000159856,ZAG000159856 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.683,JIBAR,215,,101.6350053,99.96369302,1.671312329,100,100,0,,0,,,,,Price,19-Apr-23,15-May-23,,,,Price Traded Methodology,
2024/06/20,ASN346,ZAG000160730,ZAG000160730 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.133,JIBAR,205,,101.0863988,99.51001796,1.576380822,100,100,0,,0,,,,,Price,12-May-23,23-Nov-22,,,,Price Traded Methodology,
2024/06/20,ASN351,ZAG000160672,ZAG000160672 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.583,JIBAR,196,,101.7088172,100.0547651,1.654052055,100,100,0,,0,,,,,Price,16-May-22,15-May-22,,,,Price Traded Methodology,
2024/06/20,ASN354,ZAG000161118,ZAG000161118 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.433,JIBAR,190,,101.5921919,99.96403026,1.628161644,100,100,0,,0,,,,,Price,17-Dec-20,15-May-23,,,,Price Traded Methodology,
2024/06/20,ASN358,ZAG000161779,ZAG000161779 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,9.433,JIBAR,190,,101.5921919,99.96403026,1.628161644,100,100,0,,0,,,,,Price,17-Dec-20,15-May-23,,,,Price Traded Methodology,
2024/08/30,ASN365,ZAG000162132,ZAG000162132 Corp,ABSA BANK LTD,BANK,Sr Unsecured,65,2023/08/30,30-Aug-24,9.45,JIBAR,200,,99.78924304,99.99636633,-0.207123288,100,100,0,,0,,,,,Price,29-Aug-19,15-May-23,,,,Price Traded Methodology,
2024/06/20,ASN369,ZAG000162678,ZAG000162678 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-24,10.583,JIBAR,294,,101.899521,100.0728662,1.826654795,100,100,0,,0,,,,,Price,19-Apr-23,18-Apr-22,,,,Price Traded Methodology,
2024/12/20,ASN373,ZAG000162959,ZAG000162959 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,9.323,JIBAR,171,,101.6887223,100.079547,1.609175342,100,100,0,,0,,,,,Price,13-Mar-23,20-Apr-22,,,,Price Traded Methodology,
2024/12/20,ASN374,ZAG000163023,ZAG000163023 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,9.533,JIBAR,170,,102.0421428,100.3967208,1.645421918,100,100,0,,0,,,,,Price,02-Nov-22,11-May-22,,,,Price Traded Methodology,
2023/11/06,ASN381,ZAG000163791,ZAG000163791 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,06-Nov-23,10.015,JIBAR,114,,100.9199602,100.3711931,0.548767123,100,100,0,,0,,,,,Price,14-Dec-22,20-Jun-22,,,,Price Traded Methodology,
2024/03/15,ASN383,ZAG000163908,ZAG000163908 Corp,ABSA BANK LTD,BANK,Sr Unsecured,81,2023/09/15,15-Mar-24,9.417,JIBAR,190,,101.7257156,99.97131555,1.7544,100,100,0,,0,,,,,Price,28-Oct-22,15-May-23,,,,Price Traded Methodology,
2024/03/15,ASN384,ZAG000163916,ZAG000163916 Corp,ABSA BANK LTD,BANK,Sr Unsecured,81,2023/09/15,15-Mar-24,9.417,JIBAR,190,,101.7257156,99.97131555,1.7544,100,100,0,,0,,,,,Price,28-Oct-22,15-May-23,,,,Price Traded Methodology,
2024/12/20,ASN388,ZAG000164518,ZAG000164518 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,9.373,JIBAR,167,,101.8272238,100.2094184,1.617805479,100,100,0,,0,,,,,Price,10-May-23,26-Jun-22,,,,Price Traded Methodology,
2025/12/17,ASN399,ZAG000165259,ZAG000165259 Corp,ABSA BANK LTD,BANK,Sr Unsecured,84,2023/09/18,17-Dec-25,9.015,JIBAR,181,,101.6547139,99.96529476,1.689419178,100,100,0,,0,,,,,Price,14-Mar-23,15-May-23,,,,Price Traded Methodology,
2024/12/20,ASN409,ZAG000165804,ZAG000165804 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,9.333,JIBAR,180,,101.5750102,99.96410884,1.61090137,100,100,0,,0,,,,,Price,19-Jan-21,15-May-23,,,,Price Traded Methodology,
2024/12/20,ASN415,ZAG000166489,ZAG000166489 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,10.333,JIBAR,280,,101.7461925,99.96268836,1.78350411,100,100,0,,0,,,,,Price,19-Jan-21,15-May-23,,,,Price Traded Methodology,
2023/12/05,ASN419,ZAG000166604,ZAG000166604 Corp,ABSA BANK LTD,BANK,Sr Unsecured,71,2023/09/05,05-Dec-23,9.217,JIBAR,175,,101.9288071,99.98439887,1.944408219,100,100,0,,0,,,,,Price,27-Feb-20,15-May-23,,,,Price Traded Methodology,
2024/10/29,ASN420,ZAG000166612,ZAG000166612 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,29-Oct-23,10.117,JIBAR,215,,100.5372095,99.98285333,0.554356164,100,100,0,,0,,,,,Price,28-Feb-20,15-May-23,,,,Price Traded Methodology,
2024/12/20,ASN421,ZAG000167156,ZAG000167156 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Dec-24,10.763,JIBAR,170,,104.027603,102.1698797,1.857723288,100,100,0,,0,,,,,Price,02-Nov-22,10-May-22,,,,Price Traded Methodology,
2023/06/22,ASN449,ZAG000168915,ZAG000168915 Corp,ABSA BANK LTD,BANK,Sr Unsecured,1,2023/06/22,22-Jun-23,8.975,JIBAR,145,,101.461237,99.96130549,1.499931507,100,100,0,,0,,,,,Price,16-Feb-22,15-May-23,,,,Price Traded Methodology,
2025/06/23,ASN450,ZAG000168923,ZAG000168923 Corp,ABSA BANK LTD,BANK,Sr Unsecured,88,2023/09/22,23-Jun-25,9.145,JIBAR,162,,101.4892251,99.96088263,1.528342466,100,100,0,,0,,,,,Price,16-Feb-22,15-May-23,,,,Price Traded Methodology,
2026/12/21,ASN459,ZAG000169509,ZAG000169509 Corp,ABSA BANK LTD,BANK,Sr Unsecured,87,2023/09/21,21-Dec-26,9.885,JIBAR,236,,101.6134937,99.96147999,1.652013699,100,100,0,,0,,,,,Price,28-Dec-22,12-Oct-22,,,,Price Traded Methodology,
2023/07/17,ASN460,ZAG000169616,ZAG000169616 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21,2023/07/17,17-Jul-23,9.375,JIBAR,140,,100.8903037,99.99133108,0.898972603,100,100,0,,0,,,,,Price,16-Jul-20,15-May-23,,,,Price Traded Methodology,
2023/07/17,ASN461,ZAG000169624,ZAG000169624 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21,2023/07/17,17-Jul-23,9.425,JIBAR,145,,100.895031,99.99126386,0.903767123,100,100,0,,0,,,,,Price,16-Jul-20,15-May-23,,,,Price Traded Methodology,
2030/01/31,ASN469,ZAG000169764,ZAG000169764 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jan-24,9.395,R186,162.5,11.385,101.55814,98.70103,2.85711,11.385,9.915,0.14,0.6707329,0.634607886,-0.64449598,64.44959767,0.7126149,,Price,18-Mar-21,22-Feb-23,,,,Illiquid Methodology,
2035/02/28,ASN470,ZAG000169772,ZAG000169772 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/08/31,31-Aug-24,10.905,R186,231.5,12.075,101.07517,98.5954,2.47977,12.075,10.275,0.09,1.1975885,1.129400923,-1.14154383,114.1543826,1.8602501,,Price,14-Dec-22,14-Aug-22,,,,Illiquid Methodology,
2023/07/31,ASN471,ZAG000169848,ZAG000169848 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jul-23,9.192,JIBAR,122.5,,100.4873316,99.98366041,0.503671233,100,100,0,,0,,,,,Price,28-Jul-20,15-May-23,,,,Price Traded Methodology,
2023/07/31,ASN472,ZAG000169863,ZAG000169863 Corp,ABSA BANK LTD,BANK,Sr Unsecured,35,2023/07/31,31-Jul-23,10.067,JIBAR,210,,100.5344833,99.98286684,0.551616438,100,100,0,,0,,,,,Price,28-Jul-20,15-May-23,,,,Price Traded Methodology,
2026/12/21,ASN479,ZAG000170184,ZAG000170184 Corp,ABSA BANK LTD,BANK,Sr Unsecured,87,2023/09/21,17-Aug-25,9.505,JIBAR,170,,102.07025,100.4817431,1.588506849,100,100,0,,0,,,,,Price,15-Feb-22,15-Feb-22,,,,Price Traded Methodology,
2025/06/20,ASN480,ZAG000170333,ZAG000170333 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/09/20,20-Jun-25,10.633,JIBAR,305,,101.8887572,100.0534722,1.835284932,100,100,0,,0,,,,,Price,10-May-23,05-Sep-21,,,,Price Traded Methodology,
2025/08/25,ASN485,ZAG000170408,ZAG000170408 Corp,ABSA BANK LTD,BANK,Sr Unsecured,791,#N/A Field Not Applicable,25-Aug-25,0,,,,138.4874211,138.4874211,0,0,0,0,,0,,,,,Price,24-Aug-20,15-May-23,,,,Issuer Valuated,
2035/02/28,ASN486,ZAG000170473,ZAG000170473 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/08/31,28-Feb-25,10.63,R186,210,11.86,100.44204,98.02481,2.41723,11.86,10.06,0.09,1.6263094,1.535268027,-1.54205454,154.2054537,3.2182629,,Price,29-Mar-23,14-Aug-22,,,,Illiquid Methodology,
2026/12/21,ASN489,ZAG000170655,ZAG000170655 Corp,ABSA BANK LTD,BANK,Sr Unsecured,87,2023/09/21,01-Sep-25,9.485,JIBAR,170,,102.0298022,100.4446378,1.585164384,100,100,0,,0,,,,,Price,15-Feb-22,15-Feb-22,,,,Price Traded Methodology,
